locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-AQ-V03-864C2E6B72D9,asian_quota,,Shortstop,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-76D80EDDADF5,asian_quota,,Third-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-7C3846F4BF35,asian_quota,,Third-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-FF9B43A7D722,asian_quota,,Catcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-400579395B2F,asian_quota,,Catcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-DD2F44513459,asian_quota,,Center-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-577E87595154,asian_quota,,Center-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-0933A1818286,asian_quota,,First-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-9DA3D28829E9,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-1BDE82E8DC50,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-2CE89C2357C5,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-307991CD2AA6,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-3CEF05A952D1,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-78658368E8B9,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-CBC1599521B1,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-1FB68D6C0194,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-C729D9D138DA,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-31817E2933CB,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-5BECDF507C55,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-A9FAD7F0FEE8,asian_quota,,Right-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-18DDB4712D86,asian_quota,,Second-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-2AF28012821B,asian_quota,,Second-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-79FC79120C1A,asian_quota,,Shortstop,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-5EFDCCE998CF,asian_quota,,Shortstop,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-E882F615F50B,asian_quota,,Shortstop,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-88F286544B17,asian_quota,,Third-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-17C2420809E9,asian_quota,,Third-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D860D8B4E5AE,asian_quota,,Catcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-1BFBAB0D258D,asian_quota,,Catcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D8480A0A28ED,asian_quota,,Catcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-5CC6BC33BFD7,asian_quota,,Center-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-7034F19CF086,asian_quota,,Center-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D4128E369298,asian_quota,,First-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-EC4E3E85FA71,asian_quota,,First-Base Man,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-527B3F8C2B4B,asian_quota,,Left-Fielder,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-3AA63604A45B,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D3CF2820457D,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-2E73BB6F6A90,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D85B80E35CE0,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-889090374FF5,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-15EC3BB6CC56,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-8B84234BB1CC,asian_quota,,Pitcher,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,eligible_but_contract_buyout_unknown,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
