game_year,pitcher,player_name,pa,pitch,hit,walk,hbp,strikeout,home_run,swing,whiff,zone_pitch,out_zone_pitch,chase_swing,first_pitch,first_pitch_nonball,three_ball_pitch,bbe,hardhit,barrel,woba_num,woba_den,xwoba_num,xslg_num,x_metric_den,early_1_3_pa,early_1_3_woba_num,early_1_3_woba_den,early_1_3_bbe,early_1_3_xwoba_num,early_1_3_x_metric_den,runner_on_base_pa,runner_on_base_woba_num,runner_on_base_woba_den,runner_on_base_bbe,runner_on_base_xwoba_num,runner_on_base_x_metric_den,risp_pa,risp_woba_num,risp_woba_den,risp_bbe,risp_xwoba_num,risp_x_metric_den,third_time_pa,third_time_woba_num,third_time_woba_den,third_time_bbe,third_time_xwoba_num,third_time_x_metric_den,games,start_proxy_games,avg_game_pitches,avg_game_pa,max_game_pitches,games_80plus_pitches,games_90plus_pitches,games_100plus_pitches,games_20plus_pa,games_reached_third_time,bb_pct,bb_hbp_pct,k_pct,hr_pct,woba_allowed,xwoba_allowed_bbe,xslg_allowed_bbe,whiff_per_swing,chase_rate,zone_rate,first_pitch_nonball_rate,three_ball_pitch_rate,hardhit_rate,barrel_rate,start_proxy_rate,games_80plus_rate,games_20plus_pa_rate,third_time_game_rate,early_1_3_woba_allowed,early_1_3_xwoba_allowed_bbe,early_1_3_pa_rate,runner_on_base_woba_allowed,runner_on_base_xwoba_allowed_bbe,runner_on_base_pa_rate,risp_woba_allowed,risp_xwoba_allowed_bbe,risp_pa_rate,third_time_woba_allowed,third_time_xwoba_allowed_bbe,third_time_pa_rate,starter_stabilizer_score,starter_stabilizer_eligible
2025,608331,"Fried, Max",801,3110,164,51,10,189,14,1458,353,1534,1575,435,801,483,236,547,205,38,233.4,796.0,185.78832760966569,262.073,546,390,108.7,388.0,266,87.5532190730723,266,319,91.45,316.0,227,73.67559186212672,226,166,50.5,165.0,124,39.1087468106962,124,225,65.05,224.0,148,52.773491388613515,148,32,32,97.1875,25.03125,111,30,28,15,31,31,0.06367041198501873,0.07615480649188515,0.23595505617977527,0.017478152309612985,0.2932160804020101,0.340271662288765,0.47998717948717945,0.2421124828532236,0.2761904761904762,0.4932475884244373,0.602996254681648,0.07588424437299035,0.37477148080438755,0.06946983546617916,1.0,0.9375,0.96875,0.96875,0.28015463917525774,0.32914744012433195,0.4868913857677903,0.2893987341772152,0.32599819408020675,0.3982521847690387,0.30606060606060603,0.31539311944109844,0.20724094881398253,0.2904017857142857,0.3565776445176589,0.2808988764044944,79.53977790391316,True
2025,671096,"Abbott, Andrew",684,2677,148,43,3,149,19,1339,296,1365,1312,397,684,434,195,487,165,39,202.25,679.0,167.76128648774244,242.0,484,363,107.3,360.0,253,87.02263409995335,251,278,77.5,274.0,204,69.53283660710417,201,137,33.05,137.0,92,30.388121843427307,92,162,54.15,161.0,122,46.254860785035795,122,29,29,92.3103448275862,23.586206896551722,110,26,21,8,25,28,0.06286549707602339,0.06725146198830409,0.21783625730994152,0.027777777777777776,0.2978645066273932,0.34661422828045957,0.5,0.2210604929051531,0.30259146341463417,0.5098991408292866,0.6345029239766082,0.07284273440418379,0.33880903490759756,0.08008213552361396,1.0,0.896551724137931,0.8620689655172413,0.9655172413793104,0.2980555555555556,0.3467037215137584,0.5307017543859649,0.28284671532846717,0.34593451048310536,0.4064327485380117,0.24124087591240873,0.33030567221116636,0.20029239766081872,0.33633540372670806,0.3791382031560311,0.23684210526315788,79.34791279938362,True
2026,608331,"Fried, Max",240,917,43,19,2,50,1,410,92,433,484,143,240,127,68,168,52,3,59.65,239.0,45.745,58.06,168,121,32.5,121.0,76,21.153,76,90,26.0,89.0,63,20.096,63,41,14.35,40.0,26,9.206,26,65,14.1,64.0,48,15.233,48,10,10,91.7,24.0,107,9,7,3,9,9,0.07916666666666666,0.0875,0.20833333333333334,0.004166666666666667,0.249581589958159,0.27229166666666665,0.3455952380952381,0.22439024390243903,0.29545454545454547,0.4721919302071974,0.5291666666666667,0.07415485278080698,0.30952380952380953,0.017857142857142856,1.0,0.9,0.9,0.9,0.26859504132231404,0.278328947368421,0.5041666666666667,0.29213483146067415,0.318984126984127,0.375,0.35875,0.35407692307692307,0.17083333333333334,0.2203125,0.31735416666666666,0.2708333333333333,78.72248265243897,True
2025,676979,"Crochet, Garrett",814,3151,165,46,3,255,24,1631,435,1652,1499,489,818,519,223,508,190,37,225.8,812.0,181.47504857172754,263.817,507,382,111.8,381.0,232,82.46353836954769,232,295,77.0,293.0,193,63.99059353547185,192,160,46.0,159.0,94,33.597630521128885,94,238,55.15,238.0,149,51.49730237180096,149,32,32,98.46875,25.4375,112,32,26,16,32,32,0.056511056511056514,0.060196560196560195,0.3132678132678133,0.029484029484029485,0.2780788177339902,0.35793895181800306,0.5203491124260355,0.26670754138565295,0.32621747831887926,0.5242780069819105,0.6344743276283619,0.0707711837511901,0.37401574803149606,0.07283464566929133,1.0,1.0,1.0,1.0,0.29343832020997374,0.3554462860756366,0.4692874692874693,0.2627986348122867,0.33328434133058255,0.36240786240786244,0.2893081761006289,0.3574216012886052,0.19656019656019655,0.23172268907563023,0.3456194790053756,0.29238329238329236,78.50704038159921,True
2025,624133,"Suarez, Ranger",651,2432,154,38,6,151,14,1165,233,1241,1189,362,652,432,189,455,142,25,196.25,648.0,149.29136059390225,211.072,453,317,87.7,315.0,216,68.34187251102927,215,272,76.65,269.0,194,61.58819655848203,192,118,38.9,116.0,87,30.214653190704297,86,183,56.1,183.0,132,42.68364171057883,132,26,26,93.53846153846153,25.03846153846154,108,25,19,5,26,26,0.05837173579109063,0.06758832565284179,0.23195084485407066,0.021505376344086023,0.3028549382716049,0.32956150241479526,0.4659426048565121,0.2,0.30445752733389403,0.5102796052631579,0.6625766871165644,0.07771381578947369,0.3120879120879121,0.054945054945054944,1.0,0.9615384615384616,1.0,1.0,0.27841269841269844,0.31786917446990354,0.4869431643625192,0.28494423791821566,0.32077185707542727,0.41781874039938555,0.3353448275862069,0.3513331766360965,0.18125960061443933,0.30655737704918035,0.3233609220498396,0.28110599078341014,78.43994471408999,True
2025,693433,"Woo, Bryan",731,2714,137,36,4,198,26,1445,338,1503,1211,364,731,486,164,491,206,45,195.35,726.0,171.29960531511486,255.055,488,359,96.45,357.0,239,84.96349889948682,237,232,64.45,227.0,158,55.15828784162426,155,127,29.1,124.0,89,27.794932347118767,87,192,55.0,190.0,135,41.73475127771865,134,30,30,90.46666666666667,24.366666666666667,103,27,17,4,29,29,0.049247606019151846,0.05471956224350205,0.2708618331053352,0.03556771545827633,0.2690771349862259,0.3510237813834321,0.5226536885245902,0.23391003460207613,0.30057803468208094,0.55379513633014,0.66484268125855,0.0604274134119381,0.4195519348268839,0.09164969450101833,1.0,0.9,0.9666666666666667,0.9666666666666667,0.27016806722689074,0.3584957759472018,0.4911080711354309,0.283920704845815,0.3558599215588662,0.3173734610123119,0.2346774193548387,0.31948198100136516,0.17373461012311903,0.2894736842105263,0.31145336774416904,0.26265389876880985,78.4232042103181,True
2026,663554,"Mize, Casey",185,697,34,12,1,49,2,333,90,339,358,109,187,122,49,123,41,9,48.6,185.0,38.65,54.614,123,106,29.45,106.0,69,22.471,69,70,16.1,70.0,44,10.832,44,42,10.7,42.0,22,5.764,22,34,8.25,34.0,23,6.521,23,9,9,77.44444444444444,20.555555555555557,95,5,4,0,6,7,0.06486486486486487,0.07027027027027027,0.2648648648648649,0.010810810810810811,0.2627027027027027,0.31422764227642275,0.4440162601626016,0.2702702702702703,0.30446927374301674,0.48637015781922527,0.6524064171122995,0.0703012912482066,0.3333333333333333,0.07317073170731707,1.0,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.27783018867924525,0.32566666666666666,0.572972972972973,0.23,0.2461818181818182,0.3783783783783784,0.25476190476190474,0.262,0.22702702702702704,0.2426470588235294,0.28352173913043477,0.1837837837837838,78.21612462694056,True
2026,694973,"Skenes, Paul",303,1248,56,15,4,89,6,629,153,583,665,217,304,184,94,195,68,10,80.05,302.0,61.749,87.398,193,154,37.6,153.0,88,27.038,86,106,32.1,105.0,79,23.133,77,54,18.25,54.0,42,13.23,42,62,26.05,62.0,48,18.865,48,14,14,89.14285714285714,21.642857142857142,109,11,9,4,12,12,0.04950495049504951,0.0627062706270627,0.29372937293729373,0.019801980198019802,0.2650662251655629,0.31994300518134716,0.45283937823834197,0.24324324324324326,0.3263157894736842,0.4671474358974359,0.6052631578947368,0.07532051282051282,0.3487179487179487,0.05128205128205128,1.0,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.24575163398692812,0.3143953488372093,0.5082508250825083,0.3057142857142857,0.30042857142857143,0.34983498349834985,0.33796296296296297,0.315,0.1782178217821782,0.42016129032258065,0.3930208333333333,0.20462046204620463,78.14905668095905,True
2025,686613,"Brown, Hunter",729,2968,133,57,7,206,17,1326,335,1389,1573,463,732,407,273,458,148,27,195.1,725.0,157.234977673109,223.553,456,368,97.15,366.0,217,76.22747500241384,217,257,69.35,254.0,164,49.17561264142362,162,142,39.8,139.0,86,25.65949667405765,84,171,45.9,169.0,115,32.92503490916931,113,31,31,95.74193548387096,23.516129032258064,108,31,26,7,31,31,0.07818930041152264,0.0877914951989026,0.2825788751714678,0.023319615912208505,0.2691034482758621,0.3448135475287478,0.49024780701754384,0.2526395173453997,0.29434202161474887,0.46799191374663074,0.5560109289617486,0.09198113207547169,0.3231441048034934,0.05895196506550218,1.0,1.0,1.0,1.0,0.26543715846994537,0.3512786866470684,0.50480109739369,0.2730314960629921,0.3035531644532322,0.35253772290809327,0.28633093525179854,0.3054701985006863,0.19478737997256515,0.27159763313609464,0.2913719903466311,0.2345679012345679,77.72644687963461,True
2026,677952,"Ashcraft, Braxton",322,1143,69,17,6,86,8,593,152,596,547,199,322,217,71,212,82,12,95.7,320.0,70.893,96.919,211,147,38.25,145.0,97,34.147,96,131,35.9,129.0,88,29.542,87,63,10.9,62.0,39,12.29,39,88,28.85,88.0,58,20.637,58,13,13,87.92307692307692,24.76923076923077,100,12,5,1,13,13,0.052795031055900624,0.07142857142857142,0.2670807453416149,0.024844720496894408,0.2990625,0.3359857819905213,0.45933175355450234,0.2563237774030354,0.36380255941499084,0.5214348206474191,0.6739130434782609,0.0621172353455818,0.3867924528301887,0.05660377358490566,1.0,0.9230769230769231,1.0,1.0,0.2637931034482759,0.35569791666666667,0.45652173913043476,0.2782945736434108,0.3395632183908046,0.40683229813664595,0.17580645161290323,0.3151282051282051,0.1956521739130435,0.3278409090909091,0.3558103448275862,0.2732919254658385,77.56887043914345,True
2025,641154,"López, Pablo",312,1259,64,20,4,73,6,611,148,633,626,201,312,188,85,215,76,13,88.95,312.0,79.57032741724557,113.338,215,172,46.85,172.0,120,43.91222564694319,120,132,35.3,132.0,91,29.752486117044533,91,67,18.5,67.0,51,17.14818804755945,51,61,18.45,61.0,43,17.191955466932537,43,14,14,89.92857142857143,22.285714285714285,102,11,10,2,11,12,0.0641025641025641,0.07692307692307693,0.23397435897435898,0.019230769230769232,0.28509615384615383,0.37009454612672354,0.527153488372093,0.24222585924713586,0.3210862619808307,0.5027799841143765,0.6025641025641025,0.06751389992057188,0.35348837209302325,0.06046511627906977,1.0,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.27238372093023255,0.3659352137245266,0.5512820512820513,0.2674242424242424,0.3269503968905993,0.4230769230769231,0.27611940298507465,0.3362389813246951,0.21474358974358973,0.30245901639344264,0.3998129178356404,0.1955128205128205,76.97617095911143,True
2026,693821,"Elder, Bryce",342,1224,64,25,2,71,7,574,116,571,652,195,343,214,100,244,95,9,92.05,340.0,74.382,103.11,242,161,37.4,160.0,109,30.387,108,116,40.45,114.0,82,23.972,80,76,19.7,75.0,54,15.056000000000001,53,90,25.75,90.0,66,22.35,66,14,14,87.42857142857143,24.428571428571427,103,11,6,2,14,14,0.07309941520467836,0.07894736842105263,0.20760233918128654,0.02046783625730994,0.2707352941176471,0.3073636363636364,0.42607438016528926,0.20209059233449478,0.299079754601227,0.4665032679738562,0.6239067055393586,0.08169934640522876,0.38934426229508196,0.036885245901639344,1.0,0.7857142857142857,1.0,1.0,0.23374999999999999,0.2813611111111111,0.47076023391812866,0.3548245614035088,0.29965,0.3391812865497076,0.26266666666666666,0.2840754716981132,0.2222222222222222,0.2861111111111111,0.3386363636363637,0.2631578947368421,76.80230590837857,True
2026,607259,"Martinez, Nick",318,1059,77,13,2,44,6,528,87,552,506,160,318,206,49,259,82,17,94.7,316.0,93.332,133.061,257,159,47.5,159.0,126,45.396,126,131,31.95,129.0,109,37.976,107,72,18.8,72.0,60,22.572,60,84,28.7,84.0,72,28.732,72,13,13,81.46153846153847,24.46153846153846,95,8,2,0,13,13,0.040880503144654086,0.04716981132075472,0.13836477987421383,0.018867924528301886,0.29968354430379746,0.36315953307392995,0.5177470817120623,0.16477272727272727,0.31620553359683795,0.5212464589235127,0.6477987421383647,0.04627006610009443,0.3166023166023166,0.06563706563706563,1.0,0.6153846153846154,1.0,1.0,0.29874213836477986,0.36028571428571426,0.5,0.24767441860465117,0.3549158878504673,0.4119496855345912,0.2611111111111111,0.3762,0.22641509433962265,0.3416666666666667,0.39905555555555555,0.2641509433962264,76.75245742918838,True
2025,800048,"Messick, Parker",165,625,46,6,0,38,4,288,72,327,298,82,165,119,45,121,36,7,53.35,165.0,41.04552440426463,58.443,121,90,28.4,90.0,63,24.340639366515838,63,67,18.65,67.0,57,14.981669786096257,57,34,8.25,34.0,30,8.198022727272727,30,39,10.9,39.0,32,7.5920000000000005,32,7,7,89.28571428571429,23.571428571428573,98,7,3,0,7,7,0.03636363636363636,0.03636363636363636,0.23030303030303031,0.024242424242424242,0.32333333333333336,0.3392192099526003,0.483,0.25,0.2751677852348993,0.5232,0.7212121212121212,0.072,0.2975206611570248,0.05785123966942149,1.0,1.0,1.0,1.0,0.31555555555555553,0.38635935502406094,0.5454545454545454,0.27835820895522384,0.26283631203677643,0.40606060606060607,0.2426470588235294,0.27326742424242423,0.20606060606060606,0.2794871794871795,0.23725000000000002,0.23636363636363636,76.67570035100283,True
2025,554430,"Wheeler, Zack",585,2394,107,33,8,195,19,1205,347,1197,1197,373,588,359,214,348,119,25,157.35,584.0,115.58770137242928,169.258,348,280,73.4,280.0,169,52.91204539315622,169,198,53.95,198.0,109,32.998863827288446,109,85,25.6,85.0,43,12.004017543859648,43,153,45.35,152.0,91,32.50650728201802,91,24,24,99.75,24.375,108,24,21,13,24,24,0.05641025641025641,0.07008547008547009,0.3333333333333333,0.03247863247863248,0.26943493150684933,0.3321485671621531,0.4863735632183908,0.2879668049792531,0.3116123642439432,0.5,0.6105442176870748,0.08939014202172096,0.34195402298850575,0.07183908045977011,1.0,1.0,1.0,1.0,0.2621428571428572,0.3130890259950072,0.47863247863247865,0.2724747474747475,0.30274186997512337,0.3384615384615385,0.3011764705882353,0.2791631986944104,0.1452991452991453,0.29835526315789473,0.35721436573646176,0.26153846153846155,76.59305330372743,True
2026,801139,"Tolle, Payton",215,782,42,14,2,54,3,434,100,417,365,129,215,138,45,142,47,7,59.4,211.0,41.502,57.497,141,107,29.75,103.0,66,19.237,65,83,29.85,82.0,57,15.787,56,51,18.45,51.0,35,9.565,35,53,11.55,53.0,36,9.109,36,9,9,86.88888888888889,23.88888888888889,99,8,4,0,9,9,0.06511627906976744,0.07441860465116279,0.25116279069767444,0.013953488372093023,0.28151658767772514,0.2943404255319149,0.40778014184397166,0.2304147465437788,0.35342465753424657,0.5332480818414322,0.641860465116279,0.05754475703324808,0.33098591549295775,0.04929577464788732,1.0,0.8888888888888888,1.0,1.0,0.28883495145631066,0.2959538461538461,0.49767441860465117,0.36402439024390243,0.2819107142857143,0.386046511627907,0.36176470588235293,0.2732857142857143,0.2372093023255814,0.2179245283018868,0.2530277777777778,0.24651162790697675,76.56277483831171,True
2026,669373,"Skubal, Tarik",166,627,35,6,1,45,2,326,87,307,319,115,166,112,33,114,49,6,45.15,166.0,42.245,55.917,114,73,13.7,73.0,49,21.076,49,58,19.0,58.0,40,15.222,40,30,7.5,30.0,20,7.076,20,40,16.8,40.0,24,9.24,24,7,7,89.57142857142857,23.714285714285715,96,6,4,0,7,7,0.03614457831325301,0.04216867469879518,0.2710843373493976,0.012048192771084338,0.2719879518072289,0.3705701754385965,0.4905,0.2668711656441718,0.3605015673981191,0.48963317384370014,0.6746987951807228,0.05263157894736842,0.4298245614035088,0.05263157894736842,1.0,0.8571428571428571,1.0,1.0,0.1876712328767123,0.43012244897959184,0.4397590361445783,0.3275862068965517,0.38055,0.3493975903614458,0.25,0.3538,0.18072289156626506,0.42000000000000004,0.385,0.24096385542168675,76.16809920341028,True
2025,605540,"Woodruff, Brandon",257,964,45,14,3,83,9,487,118,551,413,112,257,169,45,156,56,11,66.35,257.0,47.69131601994193,71.457,156,147,38.45,147.0,87,24.70698746898263,87,80,27.1,80.0,52,19.93975126208608,52,41,14.9,41.0,24,8.711692307692308,24,41,13.65,41.0,29,8.937750000000001,29,12,12,80.33333333333333,21.416666666666668,97,7,2,0,9,9,0.054474708171206226,0.06614785992217899,0.3229571984435798,0.03501945525291829,0.2581712062256809,0.305713564230397,0.4580576923076923,0.24229979466119098,0.2711864406779661,0.5715767634854771,0.6575875486381323,0.046680497925311204,0.358974358974359,0.07051282051282051,1.0,0.5833333333333334,0.75,0.75,0.2615646258503402,0.283988361712444,0.5719844357976653,0.33875,0.38345675504011695,0.311284046692607,0.36341463414634145,0.3629871794871795,0.15953307392996108,0.3329268292682927,0.308198275862069,0.15953307392996108,76.14376849457227,True
2025,608379,"Wacha, Michael",716,2666,166,45,4,126,15,1343,263,1409,1256,354,716,453,199,538,187,40,219.65,710.0,190.36231819288693,275.888,534,375,110.4,370.0,284,93.94435602358693,280,285,87.8,281.0,213,69.7636957223996,209,144,42.8,141.0,112,34.55977180333087,109,159,60.5,159.0,121,47.615554284040456,121,31,31,86.0,23.096774193548388,108,25,12,2,29,29,0.06284916201117319,0.06843575418994413,0.17597765363128492,0.02094972067039106,0.3093661971830986,0.3564837419342452,0.5166441947565542,0.19583023082650783,0.2818471337579618,0.5285071267816954,0.63268156424581,0.07464366091522881,0.3475836431226766,0.07434944237918216,1.0,0.8064516129032258,0.9354838709677419,0.9354838709677419,0.2983783783783784,0.3355155572270962,0.5237430167597765,0.3124555160142349,0.3337975871885148,0.39804469273743015,0.30354609929078014,0.31706212663606304,0.2011173184357542,0.3805031446540881,0.39351697755405335,0.22206703910614525,76.05605174076875,True
2026,702056,"Yesavage, Trey",173,707,31,19,1,44,2,351,97,313,394,122,173,98,52,109,35,5,48.5,172.0,31.573,44.859,108,96,25.15,96.0,57,14.762,57,71,24.3,70.0,48,12.708,47,48,13.0,47.0,30,7.557,29,30,11.6,30.0,21,7.586,21,8,8,88.375,21.625,98,7,4,0,7,7,0.10982658959537572,0.11560693641618497,0.2543352601156069,0.011560693641618497,0.2819767441860465,0.2923425925925926,0.4153611111111111,0.27635327635327633,0.3096446700507614,0.44271570014144274,0.5664739884393064,0.07355021216407355,0.3211009174311927,0.045871559633027525,1.0,0.875,0.875,0.875,0.26197916666666665,0.25898245614035087,0.5549132947976878,0.34714285714285714,0.2703829787234043,0.41040462427745666,0.2765957446808511,0.26058620689655176,0.2774566473988439,0.38666666666666666,0.36123809523809525,0.17341040462427745,75.60826267141665,True
2026,519242,"Sale, Chris",294,1146,56,19,7,86,6,571,159,548,598,219,296,185,86,182,55,12,80.35,293.0,66.301,92.397,181,150,44.55,149.0,92,34.057,91,118,31.45,117.0,65,25.543,64,59,13.5,58.0,28,6.024,27,78,19.25,78.0,48,21.676000000000002,48,12,12,95.5,24.5,108,10,9,6,11,12,0.06462585034013606,0.08843537414965986,0.2925170068027211,0.02040816326530612,0.2742320819112628,0.36630386740331494,0.5104806629834254,0.27845884413309985,0.36622073578595316,0.4781849912739965,0.625,0.07504363001745201,0.3021978021978022,0.06593406593406594,1.0,0.8333333333333334,0.9166666666666666,1.0,0.29899328859060403,0.37425274725274726,0.5102040816326531,0.2688034188034188,0.399109375,0.4013605442176871,0.23275862068965517,0.22311111111111112,0.20068027210884354,0.2467948717948718,0.4515833333333334,0.2653061224489796,75.49751690982544,True
2025,663460,"Bubic, Kris",476,1799,98,39,3,116,6,884,240,931,864,281,478,296,136,317,125,21,137.85,474.0,103.47448417832868,143.094,317,253,80.5,252.0,169,58.747963123924336,169,208,55.35,206.0,146,42.371341043717514,146,98,27.8,97.0,70,22.495372443021875,70,119,34.75,118.0,79,22.687201461988305,79,20,20,89.95,23.8,101,17,16,1,16,19,0.0819327731092437,0.08823529411764706,0.24369747899159663,0.012605042016806723,0.2908227848101266,0.32641793116192014,0.45140063091482646,0.27149321266968324,0.32523148148148145,0.5175097276264592,0.6192468619246861,0.07559755419677598,0.3943217665615142,0.06624605678233439,1.0,0.85,0.8,0.95,0.3194444444444444,0.3476210835735168,0.5315126050420168,0.26868932038834953,0.29021466468299667,0.4369747899159664,0.2865979381443299,0.3213624634717411,0.20588235294117646,0.2944915254237288,0.2871797653416241,0.25,75.45792894091416,True
2025,641816,"Mahle, Tyler",346,1381,69,29,0,66,5,689,146,731,650,182,347,225,126,251,93,20,93.7,346.0,90.20718013577245,130.386,251,186,48.2,186.0,136,46.701640278552105,136,141,29.6,141.0,101,33.590981083106776,101,58,12.3,58.0,39,13.47631316330728,39,65,18.65,65.0,47,17.419605288175877,47,16,16,86.3125,21.625,96,13,8,0,12,14,0.0838150289017341,0.0838150289017341,0.1907514450867052,0.014450867052023121,0.2708092485549133,0.3593911559194121,0.5194661354581673,0.21190130624092887,0.28,0.5293265749456916,0.6484149855907781,0.09123823316437364,0.3705179282868526,0.0796812749003984,1.0,0.8125,0.75,0.875,0.2591397849462366,0.3433944138128831,0.5375722543352601,0.2099290780141844,0.3325839711198691,0.407514450867052,0.2120689655172414,0.34554649136685334,0.1676300578034682,0.2869230769230769,0.3706298997484229,0.18786127167630057,75.41568377743306,True
2025,669432,"Rogers, Trevor",423,1627,70,29,2,103,6,860,205,898,729,219,423,279,139,289,140,22,99.3,421.0,99.7201600432446,145.919,287,212,53.1,211.0,130,44.216037925754804,129,158,37.15,156.0,100,35.35486715382659,98,71,11.45,69.0,45,11.398352226720649,43,105,23.8,105.0,81,27.538287162105654,81,18,18,90.38888888888889,23.5,106,15,12,3,16,16,0.06855791962174941,0.07328605200945626,0.24349881796690306,0.014184397163120567,0.2358669833729216,0.3474570036349986,0.5084285714285715,0.23837209302325582,0.3004115226337449,0.5519360786724032,0.6595744680851063,0.08543331284572833,0.4844290657439446,0.07612456747404844,1.0,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.25165876777251184,0.3427599839205799,0.5011820330969267,0.23814102564102563,0.3607639505492509,0.3735224586288416,0.16594202898550722,0.2650779587609453,0.16784869976359337,0.22666666666666668,0.33997885385315624,0.24822695035460993,75.29537221054187,True
2026,663436,"Martin, Davis",288,1098,63,17,3,73,3,543,141,535,563,198,288,170,75,192,88,12,81.2,285.0,71.97,99.731,192,130,26.1,129.0,83,25.319,83,119,27.55,119.0,80,29.675,80,65,14.1,65.0,40,15.43,40,72,23.45,71.0,53,23.338,53,12,12,91.5,24.0,105,12,7,1,12,12,0.059027777777777776,0.06944444444444445,0.2534722222222222,0.010416666666666666,0.2849122807017544,0.37484375,0.5194322916666666,0.2596685082872928,0.35168738898756663,0.4872495446265938,0.5902777777777778,0.06830601092896176,0.4583333333333333,0.0625,1.0,1.0,1.0,1.0,0.20232558139534884,0.3050481927710843,0.4513888888888889,0.23151260504201682,0.37093750000000003,0.4131944444444444,0.2169230769230769,0.38575,0.22569444444444445,0.3302816901408451,0.44033962264150944,0.25,75.24984395736686,True
2026,680736,"Wrobleski, Justin",274,994,55,14,2,44,4,488,79,544,448,135,275,176,55,214,91,15,71.8,274.0,73.649,105.687,214,127,37.2,127.0,93,33.051,93,105,30.75,105.0,84,30.006,84,53,15.7,53.0,38,14.575000000000001,38,77,20.45,77.0,63,22.724,63,11,10,90.36363636363636,24.90909090909091,109,9,6,4,10,10,0.051094890510948905,0.058394160583941604,0.16058394160583941,0.014598540145985401,0.26204379562043795,0.3441542056074766,0.4938644859813084,0.16188524590163936,0.3013392857142857,0.5472837022132797,0.64,0.05533199195171026,0.4252336448598131,0.07009345794392523,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.2929133858267717,0.35538709677419356,0.4635036496350365,0.29285714285714287,0.3572142857142857,0.38321167883211676,0.2962264150943396,0.3835526315789474,0.19343065693430658,0.2655844155844156,0.3606984126984127,0.28102189781021897,75.24461816946142,True
2026,592332,"Gausman, Kevin",325,1295,73,14,1,79,9,659,159,587,708,246,326,200,103,230,87,19,95.65,321.0,83.802,120.022,227,165,39.7,163.0,119,37.688,118,127,34.15,124.0,96,33.448,93,72,17.45,70.0,54,18.662,52,73,28.1,73.0,54,23.468,54,14,14,92.5,23.214285714285715,100,14,10,1,13,14,0.043076923076923075,0.046153846153846156,0.24307692307692308,0.027692307692307693,0.29797507788162,0.3691718061674009,0.5287312775330397,0.24127465857359637,0.3474576271186441,0.4532818532818533,0.6134969325153374,0.07953667953667953,0.3782608695652174,0.08260869565217391,1.0,1.0,0.9285714285714286,1.0,0.24355828220858897,0.3193898305084746,0.5076923076923077,0.2754032258064516,0.3596559139784946,0.39076923076923076,0.24928571428571428,0.35888461538461536,0.22153846153846155,0.3849315068493151,0.4345925925925926,0.2246153846153846,75.02533600722857,True
2025,669854,"Blanco, Ronel",199,794,37,20,0,48,7,378,115,376,417,132,199,117,57,131,40,11,58.35,198.0,41.4026021017175,62.284,130,106,29.1,106.0,66,20.436848683387865,66,74,23.0,73.0,49,18.37979275828316,48,41,10.75,41.0,25,8.929164024390243,25,42,10.05,42.0,26,8.937064024390244,26,9,9,88.22222222222223,22.11111111111111,101,8,5,1,7,8,0.10050251256281408,0.10050251256281408,0.24120603015075376,0.035175879396984924,0.2946969696969697,0.3184815546285961,0.4791076923076923,0.30423280423280424,0.31654676258992803,0.473551637279597,0.5879396984924623,0.07178841309823678,0.3053435114503817,0.08396946564885496,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.27452830188679245,0.3096492224755737,0.5326633165829145,0.3150684931506849,0.38291234913089917,0.37185929648241206,0.2621951219512195,0.3571665609756097,0.20603015075376885,0.2392857142857143,0.34373323170731707,0.21105527638190955,74.53669985756,True
2025,808967,"Yamamoto, Yoshinobu",665,2719,110,58,3,197,14,1267,344,1350,1367,401,668,410,272,406,163,24,167.55,662.0,129.48394028040408,183.653,404,345,95.0,343.0,212,70.07966586231203,211,229,70.15,227.0,140,46.793065800331696,138,124,35.05,123.0,74,22.077972519045485,73,154,38.1,154.0,98,32.8780155240181,98,29,29,93.75862068965517,22.93103448275862,112,27,23,11,27,27,0.08721804511278196,0.09172932330827067,0.2962406015037594,0.021052631578947368,0.25309667673716013,0.3205048026742675,0.4545866336633663,0.27150749802683505,0.29334308705193857,0.4965060684075028,0.6137724550898204,0.10003677822728944,0.4014778325123153,0.059113300492610835,1.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.27696793002915454,0.3321311178308627,0.518796992481203,0.3090308370044053,0.33908018695892533,0.3443609022556391,0.2849593495934959,0.30243797971295183,0.18646616541353384,0.2474025974025974,0.33548995432671536,0.23157894736842105,74.42274861575183,True
