source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,height_cm,weight_kg,throws,bats,note,person_url,source_url,source_confidence
NPB,s,Tokyo Yakult Swallows,24,"Hoshi, Tomoya",tomoya hoshi,Pitchers,Pitcher,"Apr. 15, 1994",183,91,R,R,,https://npb.jp/bis/eng/players/11815134.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,61,"Iida, Ryuto",ryuto iida,Pitchers,Pitcher,"Jun. 24, 1999",187,100,R,R,,https://npb.jp/bis/eng/players/01105152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,35,"Ishihara, Yuki",yuki ishihara,Pitchers,Pitcher,"Aug. 30, 2001",180,87,L,L,,https://npb.jp/bis/eng/players/41145159.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,19,"Ishikawa, Masanori",masanori ishikawa,Pitchers,Pitcher,"Jan. 22, 1980",167,73,L,L,,https://npb.jp/bis/eng/players/11315115.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,12,"Ishiyama, Taichi",taichi ishiyama,Pitchers,Pitcher,"Sep. 1, 1988",182,83,R,R,,https://npb.jp/bis/eng/players/21125137.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,20,"Kizawa, Naofumi",naofumi kizawa,Pitchers,Pitcher,"Apr. 25, 1998",183,90,R,R,,https://npb.jp/bis/eng/players/11915153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,45,"Kozawa, Reiji",reiji kozawa,Pitchers,Pitcher,"Mar. 9, 1998",182,87,R,L,,https://npb.jp/bis/eng/players/01705132.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,62,"Liranzo, Jesus",jesus liranzo,Pitchers,Pitcher,"Mar. 7, 1995",188,112,R,R,,https://npb.jp/bis/eng/players/13915152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,68,"Maruyama, Shota",shota maruyama,Pitchers,Pitcher,"Aug. 22, 1998",194,90,R,L,,https://npb.jp/bis/eng/players/43145153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,43,"Masui, Shohta",shohta masui,Pitchers,Pitcher,"May 25, 2000",173,74,L,L,,https://npb.jp/bis/eng/players/01805152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,28,"Matsumoto, Kengo",kengo matsumoto,Pitchers,Pitcher,"Apr. 14, 1999",180,83,R,R,,https://npb.jp/bis/eng/players/03105159.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,15,"Nakamura, Yuto",yuto nakamura,Pitchers,Pitcher,"Feb. 8, 2003",176,86,R,L,,https://npb.jp/bis/eng/players/91695150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,71,"Numata, Shohei",shohei numata,Pitchers,Pitcher,"Jun. 24, 2000",175,80,R,R,,https://npb.jp/bis/eng/players/61265138.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,29,"Ogawa, Yasuhiro",yasuhiro ogawa,Pitchers,Pitcher,"May 16, 1990",172,82,R,R,,https://npb.jp/bis/eng/players/11515137.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,46,"Ohmichi, Haruki",haruki ohmichi,Pitchers,Pitcher,"Jan. 20, 1999",180,91,R,R,,https://npb.jp/bis/eng/players/41545153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,44,"Ohnishi, Hiroki",hiroki ohnishi,Pitchers,Pitcher,"Nov. 8, 1997",175,92,R,R,,https://npb.jp/bis/eng/players/41545151.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,18,"Okugawa, Yasunobu",yasunobu okugawa,Pitchers,Pitcher,"Apr. 16, 2001",184,82,R,R,,https://npb.jp/bis/eng/players/31735151.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,11,"Quijada, Jose",jose quijada,Pitchers,Pitcher,"Nov. 9, 1995",180,97,L,L,Registered (Jan. 30).,https://npb.jp/bis/eng/players/63365152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,66,"Sakaguchi, Kousuke",kousuke sakaguchi,Pitchers,Pitcher,"Aug. 15, 1999",188,90,R,L,,https://npb.jp/bis/eng/players/81785136.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,56,"Sakamoto, Takumi",takumi sakamoto,Pitchers,Pitcher,"Jul. 6, 2004",180,85,L,L,,https://npb.jp/bis/eng/players/81785157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,17,"Shimizu, Noboru",noboru shimizu,Pitchers,Pitcher,"Oct. 15, 1996",180,95,R,L,,https://npb.jp/bis/eng/players/51955138.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,69,"Shimokawa, Shunsuke",shunsuke shimokawa,Pitchers,Pitcher,"Mar. 22, 2000",176,88,R,R,,https://npb.jp/bis/eng/players/77575159.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,30,"Shoji, Kota",kota shoji,Pitchers,Pitcher,"May 22, 2000",172,90,L,L,,https://npb.jp/bis/eng/players/91295150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,49,"Suzuki, Rengo",rengo suzuki,Pitchers,Pitcher,"Aug. 18, 2007",177,70,L,L,,https://npb.jp/bis/eng/players/61065152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,34,"Taguchi, Kazuto",kazuto taguchi,Pitchers,Pitcher,"Sep. 14, 1995",171,79,L,L,,https://npb.jp/bis/eng/players/41945139.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,47,"Takahashi, Keiji",keiji takahashi,Pitchers,Pitcher,"May 14, 1997",180,83,L,L,,https://npb.jp/bis/eng/players/51055132.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,40,"Takanashi, Hirotoshi",hirotoshi takanashi,Pitchers,Pitcher,"Jun. 5, 1991",188,94,R,R,,https://npb.jp/bis/eng/players/21925139.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,58,"Walters, Nash",nash walters,Pitchers,Pitcher,"May 18, 1997",195,102,R,R,,https://npb.jp/bis/eng/players/63965150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,26,"Yamano, Taichi",taichi yamano,Pitchers,Pitcher,"Mar. 24, 1999",173,81,L,L,,https://npb.jp/bis/eng/players/63365153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,33,"Yamazaki, Taiyo",taiyo yamazaki,Pitchers,Pitcher,"Jul. 6, 2003",193,87,R,R,,https://npb.jp/bis/eng/players/23125152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,41,"Yasaki, Takuya",takuya yasaki,Pitchers,Pitcher,"Dec. 31, 1994",176,99,R,R,,https://npb.jp/bis/eng/players/71575134.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,21,"Yoshimura, Kojiro",kojiro yoshimura,Pitchers,Pitcher,"Jan. 19, 1998",183,85,R,R,,https://npb.jp/bis/eng/players/53555157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,52,"Hashimoto, Seiya",seiya hashimoto,Catchers,Catcher,"Sep. 18, 2000",178,85,R,L,,https://npb.jp/bis/eng/players/11615157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,48,"Kakinuma, Tomoya",tomoya kakinuma,Catchers,Catcher,"May 12, 1993",180,86,R,R,,https://npb.jp/bis/eng/players/21525132.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,2,"Koga, Yudai",yudai koga,Catchers,Catcher,"Aug. 7, 1998",177,83,R,R,,https://npb.jp/bis/eng/players/01705134.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,32,"Matsumoto, Naoki",naoki matsumoto,Catchers,Catcher,"Oct. 17, 1993",177,82,R,R,,https://npb.jp/bis/eng/players/51855136.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,27,"Nakamura, Yuhei",yuhei nakamura,Catchers,Catcher,"Jun. 17, 1990",176,79,R,R,,https://npb.jp/bis/eng/players/51255118.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,65,"Suzuki, Kyo",kyo suzuki,Catchers,Catcher,"Mar. 21, 2006",181,81,R,R,,https://npb.jp/bis/eng/players/01005159.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,57,"Yano, Taijiro",taijiro yano,Catchers,Catcher,"May 22, 2002",178,82,R,R,,https://npb.jp/bis/eng/players/43145150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,00,"Akahane, Yoshihiro",yoshihiro akahane,Infielders,Infielder,"Jun. 29, 2000",176,83,R,R,,https://npb.jp/bis/eng/players/51155153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,38,"Ishii, Takumi",takumi ishii,Infielders,Infielder,"Mar. 2, 2002",180,81,R,R,,https://npb.jp/bis/eng/players/41145152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,67,"Itoh, Ryui",ryui itoh,Infielders,Infielder,"Sep. 11, 2002",180,78,R,R,,https://npb.jp/bis/eng/players/81185159.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,50,"Kitamura, Keigo",keigo kitamura,Infielders,Infielder,"Dec. 18, 2000",182,90,R,R,,https://npb.jp/bis/eng/players/01505157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,39,"Matsukawa, Reo",reo matsukawa,Infielders,Infielder,"Mar. 26, 2004",183,81,R,L,,https://npb.jp/bis/eng/players/41845152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,6,"Matsushita, Ayuto",ayuto matsushita,Infielders,Infielder,"Apr. 14, 2003",181,87,R,R,,https://npb.jp/bis/eng/players/61865152.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,10,"Miyamoto, Takeshi",takeshi miyamoto,Infielders,Infielder,"Apr. 3, 1995",181,82,R,L,,https://npb.jp/bis/eng/players/01805136.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,8,"Mogi, Eigoro",eigoro mogi,Infielders,Infielder,"Feb. 14, 1994",173,78,R,L,,https://npb.jp/bis/eng/players/61865132.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,7,"Nagaoka, Hideki",hideki nagaoka,Infielders,Infielder,"Sep. 26, 2001",175,82,R,L,,https://npb.jp/bis/eng/players/51455151.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,13,"Osuna, Jose",jose osuna,Infielders,Infielder,"Dec. 12, 1992",188,106,R,R,,https://npb.jp/bis/eng/players/23525153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,60,"Takeoka, Ryusei",ryusei takeoka,Infielders,Infielder,"May 28, 2001",179,77,R,L,,https://npb.jp/bis/eng/players/71275151.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,54,"Tanaka, Haruto",haruto tanaka,Infielders,Infielder,"Jun. 25, 2006",183,88,R,L,,https://npb.jp/bis/eng/players/01405150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,3,"Uchiyama, Souma",souma uchiyama,Infielders,Infielder,"Jun. 30, 2002",172,76,R,R,,https://npb.jp/bis/eng/players/91595153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,1,"Yamada, Tetsuto",tetsuto yamada,Infielders,Infielder,"Jul. 16, 1992",181,81,R,R,,https://npb.jp/bis/eng/players/91895133.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,37,"Yamanobe, Kakeru",kakeru yamanobe,Infielders,Infielder,"May 24, 1994",170,74,R,R,,https://npb.jp/bis/eng/players/21825138.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,90,"Higuma, Montell",montell higuma,Outfielders,Outfielder,"Mar. 18, 2000",187,88,R,R,Registered(developmental player ->) (May 22).,https://npb.jp/bis/eng/players/23125157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,64,"Iwata, Yukihiro",yukihiro iwata,Outfielders,Outfielder,"Jul. 31, 1997",175,79,L,L,,https://npb.jp/bis/eng/players/51355155.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,4,"Maruyama, Kazuya",kazuya maruyama,Outfielders,Outfielder,"Jul. 18, 1999",174,80,L,L,,https://npb.jp/bis/eng/players/93195155.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,63,"Masuda, Shu",shu masuda,Outfielders,Outfielder,"May 21, 1999",179,93,R,R,,https://npb.jp/bis/eng/players/11815136.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,31,"Moiseev, Nikita",nikita moiseev,Outfielders,Outfielder,"Nov. 29, 2006",182,87,L,L,,https://npb.jp/bis/eng/players/93195150.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,0,"Namiki, Hidetaka",hidetaka namiki,Outfielders,Outfielder,"Mar. 23, 1999",170,72,R,R,,https://npb.jp/bis/eng/players/91695153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,36,"Nishimura, Ruito",ruito nishimura,Outfielders,Outfielder,"Jul. 1, 2004",178,80,R,L,,https://npb.jp/bis/eng/players/91495157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,25,"Santana, Domingo",domingo santana,Outfielders,Outfielder,"Aug. 5, 1992",195,104,R,R,,https://npb.jp/bis/eng/players/53755153.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,42,"Sawai, Ren",ren sawai,Outfielders,Outfielder,"May 31, 2000",180,94,L,L,,https://npb.jp/bis/eng/players/51955157.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,s,Tokyo Yakult Swallows,9,"Shiomi, Yasutaka",yasutaka shiomi,Outfielders,Outfielder,"Jun. 12, 1993",180,81,R,R,,https://npb.jp/bis/eng/players/71975136.html,https://npb.jp/bis/eng/teams/rst_s.html,4
NPB,h,Fukuoka SoftBank Hawks,28,"Antoku, Shun",shun antoku,Pitchers,Pitcher,"May 18, 2002",177,83,R,R,,https://npb.jp/bis/eng/players/01105150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,34,"Armenta, Alexander",alexander armenta,Pitchers,Pitcher,"Jun. 26, 2004",185,79,L,L,Registered(developmental player ->) (May 25).,https://npb.jp/bis/eng/players/33735155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,48,"Fujii, Kouya",kouya fujii,Pitchers,Pitcher,"Jul. 29, 1996",183,87,R,L,,https://npb.jp/bis/eng/players/51655130.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,22,"Fujiwara, Haruto",haruto fujiwara,Pitchers,Pitcher,"Dec. 26, 2005",177,73,R,R,Registered(developmental player ->) (May 8).,https://npb.jp/bis/eng/players/01805159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,63,"Hernandez, Darwinzon",darwinzon hernandez,Pitchers,Pitcher,"Dec. 17, 1996",188,115,L,L,,https://npb.jp/bis/eng/players/33435157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,16,"Higashihama, Nao",nao higashihama,Pitchers,Pitcher,"Jun. 20, 1990",182,81,R,R,,https://npb.jp/bis/eng/players/01005137.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,18,"Hsu, Jo-Hsi",jo hsi hsu,Pitchers,Pitcher,"Nov. 1, 2000",180,76,R,R,,https://npb.jp/bis/eng/players/23525152.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,13,"Inagawa, Ryuta",ryuta inagawa,Pitchers,Pitcher,"Feb. 25, 2004",184,90,R,R,,https://npb.jp/bis/eng/players/51355152.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,42,"Itoh, Yusuke",yusuke itoh,Pitchers,Pitcher,"Jan. 14, 1997",179,78,R,R,,https://npb.jp/bis/eng/players/91395153.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,27,"Iwai, Shunsuke",shunsuke iwai,Pitchers,Pitcher,"Jul. 30, 2001",181,93,R,R,,https://npb.jp/bis/eng/players/51355159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,69,"Iwasaki, Shunsuke",shunsuke iwasaki,Pitchers,Pitcher,"Mar. 11, 2003",177,85,R,R,,https://npb.jp/bis/eng/players/21325150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,64,"Kamichatani, Taiga",taiga kamichatani,Pitchers,Pitcher,"Aug. 31, 1996",181,89,R,R,,https://npb.jp/bis/eng/players/81585138.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,68,"Kimura, Hikaru",hikaru kimura,Pitchers,Pitcher,"Jul. 2, 2000",173,77,R,L,,https://npb.jp/bis/eng/players/41545157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,58,"Kimura, Taisei",taisei kimura,Pitchers,Pitcher,"Sep. 12, 2003",180,83,L,L,,https://npb.jp/bis/eng/players/71775155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,51,"Maeda, Jun",jun maeda,Pitchers,Pitcher,"Jun. 4, 2000",189,96,L,L,,https://npb.jp/bis/eng/players/71875157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,41,"Maeda, Yugo",yugo maeda,Pitchers,Pitcher,"Aug. 4, 2005",180,86,L,L,,https://npb.jp/bis/eng/players/13115159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,49,"Matsumoto, Haru",haru matsumoto,Pitchers,Pitcher,"Feb. 24, 2001",181,90,L,L,,https://npb.jp/bis/eng/players/41845157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,66,"Matsumoto, Yuki",yuki matsumoto,Pitchers,Pitcher,"Apr. 14, 1996",182,84,R,L,,https://npb.jp/bis/eng/players/61665130.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,35,"Moinelo, Livan",livan moinelo,Pitchers,Pitcher,"Dec. 8, 1995",178,69,L,L,,https://npb.jp/bis/eng/players/63965134.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,20,"Murakami, Taito",taito murakami,Pitchers,Pitcher,"Feb. 20, 2007",179,76,R,S,,https://npb.jp/bis/eng/players/73175150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,30,"Nakamura, Toshiya",toshiya nakamura,Pitchers,Pitcher,"Jul. 8, 1996",178,84,L,L,,https://npb.jp/bis/eng/players/01205138.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,39,"Ogata, Shuto",shuto ogata,Pitchers,Pitcher,"May 15, 1999",182,90,R,L,Traded to DeNA (May 13).,https://npb.jp/bis/eng/players/61365136.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,29,"Ohe, Ryusei",ryusei ohe,Pitchers,Pitcher,"Jan. 15, 1999",173,79,L,L,,https://npb.jp/bis/eng/players/71375134.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,60,"Ohno, Kazuo",kazuo ohno,Pitchers,Pitcher,"Aug. 6, 2004",176,68,L,L,,https://npb.jp/bis/eng/players/21325157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,59,"Ohtake, Fuga",fuga ohtake,Pitchers,Pitcher,"Aug. 22, 1999",186,90,R,L,Registered(developmental player ->) (Apr. 18).,https://npb.jp/bis/eng/players/21325155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,19,"Ohtsu, Ryosuke",ryosuke ohtsu,Pitchers,Pitcher,"Jan. 13, 1999",175,67,R,L,,https://npb.jp/bis/eng/players/01305157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,53,"Ohyama, Ryo",ryo ohyama,Pitchers,Pitcher,"Mar. 27, 2002",179,82,R,R,,https://npb.jp/bis/eng/players/11515159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,47,"Ohzeki, Tomohisa",tomohisa ohzeki,Pitchers,Pitcher,"Dec. 14, 1997",185,84,L,L,,https://npb.jp/bis/eng/players/01505151.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,54,"Osuna, Roberto",roberto osuna,Pitchers,Pitcher,"Feb. 7, 1995",188,104,R,R,,https://npb.jp/bis/eng/players/13415155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,50,"Sagara, Masato",masato sagara,Pitchers,Pitcher,"Sep. 24, 2003",182,73,R,R,,https://npb.jp/bis/eng/players/91995152.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,2,"Stewart, Jr., Carter",jr carter stewart,Pitchers,Pitcher,"Nov. 2, 1999",198,101,R,R,,https://npb.jp/bis/eng/players/53755138.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,40,"Sugiyama, Kazuki",kazuki sugiyama,Pitchers,Pitcher,"Dec. 7, 1997",192,106,R,R,,https://npb.jp/bis/eng/players/91995138.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,26,"Suzuki, Gota",gota suzuki,Pitchers,Pitcher,"Aug. 31, 2003",175,86,R,R,,https://npb.jp/bis/eng/players/21025152.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,11,"Tsumori, Yuki",yuki tsumori,Pitchers,Pitcher,"Jan. 21, 1998",176,86,R,R,,https://npb.jp/bis/eng/players/81285151.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,10,"Uwasawa, Naoyuki",naoyuki uwasawa,Pitchers,Pitcher,"Feb. 6, 1994",188,89,R,R,,https://npb.jp/bis/eng/players/51355135.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,65,"Fujita, Yutaro",yutaro fujita,Catchers,Catcher,"Jun. 3, 2005",170,78,R,R,,https://npb.jp/bis/eng/players/91895159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,55,"Ishizuka, Soichiro",soichiro ishizuka,Catchers,Catcher,"Jun. 7, 2001",182,92,R,R,,https://npb.jp/bis/eng/players/01105151.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,12,"Minei, Hiroki",hiroki minei,Catchers,Catcher,"Jun. 4, 1991",176,87,R,R,,https://npb.jp/bis/eng/players/71475139.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,45,"Tanigawara, Kenta",kenta tanigawara,Catchers,Catcher,"Apr. 16, 1997",174,89,R,L,,https://npb.jp/bis/eng/players/11215132.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,62,"Umino, Takashi",takashi umino,Catchers,Catcher,"Jul. 15, 1997",174,84,R,R,,https://npb.jp/bis/eng/players/81385151.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,00,"Watanabe, Riku",riku watanabe,Catchers,Catcher,"Sep. 24, 2000",187,88,R,L,,https://npb.jp/bis/eng/players/93195138.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,39,"Yamamoto, Yuudai",yuudai yamamoto,Catchers,Catcher,"Sep. 11, 1998",180,87,R,R,Traded by DeNA (May 13).,https://npb.jp/bis/eng/players/23125136.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,52,"Akihiro, Yuto",yuto akihiro,Infielders,Infielder,"Sep. 17, 2002",201,107,R,L,,https://npb.jp/bis/eng/players/71175153.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,4,"Downs, Jeter",jeter downs,Infielders,Infielder,"Jul. 27, 1998",178,89,R,R,,https://npb.jp/bis/eng/players/43245159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,33,"Hirose, Ryuta",ryuta hirose,Infielders,Infielder,"Apr. 7, 2001",181,88,R,R,,https://npb.jp/bis/eng/players/61665159.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,36,"Ikhine, Itua",itua ikhine,Infielders,Infielder,"Sep. 2, 2004",186,83,R,L,,https://npb.jp/bis/eng/players/11315157.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,6,"Imamiya, Kenta",kenta imamiya,Infielders,Infielder,"Jul. 15, 1991",172,76,R,R,,https://npb.jp/bis/eng/players/31335131.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,43,"Inoue, Tomoya",tomoya inoue,Infielders,Infielder,"Jan. 28, 2003",182,91,R,R,Traded to DeNA (May 13).,https://npb.jp/bis/eng/players/01305153.html,https://npb.jp/bis/eng/teams/rst_h.html,4
