Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,raw_player_name,player_name,npb_left_marker,normalized_player_name,source_league,npb_league,team_code,team_name,level,stat_type,source_url,source_confidence,ops,iso,bb_pct,so_pct,hr_per_pa,sb_attempts,sb_success_pct,run_kill_proxy,regular_playing_time_flag,Pitcher,W,L,SV,HLD,CG,SHO,NWG,PCT,BF,IP,HB,WP,BK,ER,ERA,ip_float,whip_calc,k_pct,k_minus_bb_pct,k_per_9,bb_per_9,hr_per_9,starter_workload_proxy,traffic_command_proxy
"Nakamura, Yuhei",21,33.0,29.0,1,7,3.0,0.0,0,10.0,0.0,0.0,0.0,1.0,0.0,3,0,0.0,2,1.0,0.241,0.345,0.313,"Nakamura, Yuhei","Nakamura, Yuhei",False,yuhei nakamura,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.6579999999999999,0.10399999999999998,0.09090909090909091,0.06060606060606061,0.0,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Namiki, Hidetaka",18,45.0,44.0,9,12,0.0,0.0,1,15.0,2.0,8.0,0.0,0.0,0.0,1,0,0.0,7,0.0,0.273,0.341,0.289,"Namiki, Hidetaka","Namiki, Hidetaka",False,hidetaka namiki,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.63,0.068,0.022222222222222223,0.15555555555555556,0.022222222222222223,8.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ogawa, Yasuhiro",7,13.0,13.0,0,2,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.154,0.154,0.154,"Ogawa, Yasuhiro","Ogawa, Yasuhiro",False,yasuhiro ogawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.308,0.0,0.0,0.46153846153846156,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ohmichi, Haruki",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Ohmichi, Haruki","Ohmichi, Haruki",False,haruki ohmichi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ohnishi, Hiroki",5,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Ohnishi, Hiroki","Ohnishi, Hiroki",False,hiroki ohnishi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Okugawa, Yasunobu",9,17.0,17.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,"Okugawa, Yasunobu","Okugawa, Yasunobu",False,yasunobu okugawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Osuna, Jose",51,192.0,177.0,9,40,6.0,0.0,3,55.0,17.0,0.0,2.0,0.0,1.0,14,0,0.0,31,8.0,0.226,0.311,0.281,"Osuna, Jose","Osuna, Jose",False,jose osuna,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.5920000000000001,0.08499999999999999,0.07291666666666667,0.16145833333333334,0.015625,2.0,0.0,10.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Quijada, Jose",24,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Quijada, Jose","Quijada, Jose",True,jose quijada,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Sakaguchi, Kousuke",8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Sakaguchi, Kousuke","Sakaguchi, Kousuke",True,kousuke sakaguchi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Santana, Domingo",60,232.0,197.0,28,50,14.0,0.0,11,97.0,24.0,0.0,0.0,0.0,1.0,33,1,1.0,60,5.0,0.254,0.492,0.362,"Santana, Domingo","Santana, Domingo",False,domingo santana,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.854,0.238,0.14224137931034483,0.25862068965517243,0.04741379310344827,0.0,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Sawai, Ren",11,27.0,24.0,2,4,1.0,0.0,1,8.0,2.0,0.0,0.0,0.0,0.0,1,0,2.0,8,0.0,0.167,0.333,0.259,"*Sawai, Ren","Sawai, Ren",True,ren sawai,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.5920000000000001,0.166,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Shimizu, Noboru",21,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Shimizu, Noboru","Shimizu, Noboru",True,noboru shimizu,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Shimokawa, Shunsuke",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Shimokawa, Shunsuke","Shimokawa, Shunsuke",False,shunsuke shimokawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Shiomi, Yasutaka",11,33.0,31.0,2,8,2.0,0.0,2,16.0,5.0,0.0,0.0,0.0,1.0,1,1,0.0,10,1.0,0.258,0.516,0.273,"Shiomi, Yasutaka","Shiomi, Yasutaka",False,yasutaka shiomi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.789,0.258,0.030303030303030304,0.30303030303030304,0.06060606060606061,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Shoji, Kota",20,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Shoji, Kota","Shoji, Kota",True,kota shoji,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Suzuki, Kyo",23,83.0,81.0,6,16,2.0,2.0,1,25.0,10.0,0.0,0.0,0.0,0.0,2,0,0.0,18,1.0,0.198,0.309,0.217,"Suzuki, Kyo","Suzuki, Kyo",False,kyo suzuki,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.526,0.11099999999999999,0.024096385542168676,0.21686746987951808,0.012048192771084338,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Taguchi, Kazuto",10,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Taguchi, Kazuto","Taguchi, Kazuto",True,kazuto taguchi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Takahashi, Keiji",4,6.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,"*Takahashi, Keiji","Takahashi, Keiji",True,keiji takahashi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Takanashi, Hirotoshi",10,20.0,20.0,1,2,1.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,15,1.0,0.1,0.15,0.1,"Takanashi, Hirotoshi","Takanashi, Hirotoshi",False,hirotoshi takanashi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.25,0.04999999999999999,0.0,0.75,0.0,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Takeoka, Ryusei",59,183.0,168.0,16,41,9.0,1.0,3,61.0,16.0,0.0,1.0,0.0,0.0,15,1,0.0,45,4.0,0.244,0.363,0.306,"*Takeoka, Ryusei","Takeoka, Ryusei",True,ryusei takeoka,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.669,0.119,0.08196721311475409,0.2459016393442623,0.01639344262295082,1.0,0.0,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Tanaka, Haruto",22,44.0,43.0,2,9,1.0,0.0,0,10.0,3.0,0.0,0.0,0.0,0.0,1,0,0.0,13,0.0,0.209,0.233,0.227,"*Tanaka, Haruto","Tanaka, Haruto",True,haruto tanaka,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.46,0.02400000000000002,0.022727272727272728,0.29545454545454547,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Uchiyama, Souma",37,141.0,122.0,15,28,5.0,0.0,3,42.0,11.0,2.0,1.0,0.0,0.0,17,0,2.0,26,6.0,0.23,0.344,0.333,"Uchiyama, Souma","Uchiyama, Souma",False,souma uchiyama,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.677,0.11399999999999996,0.12056737588652482,0.18439716312056736,0.02127659574468085,3.0,0.6666666666666666,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Walters, Nash",2,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,"Walters, Nash","Walters, Nash",False,nash walters,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Yamano, Taichi",11,21.0,20.0,0,3,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,1.0,0,0,0.0,10,0.0,0.15,0.15,0.143,"*Yamano, Taichi","Yamano, Taichi",True,taichi yamano,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.293,0.0,0.0,0.47619047619047616,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamanobe, Kakeru",4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Yamanobe, Kakeru","Yamanobe, Kakeru",False,kakeru yamanobe,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yasaki, Takuya",7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Yasaki, Takuya","Yasaki, Takuya",False,takuya yasaki,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yoshimura, Kojiro",8,13.0,12.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6,0.0,0.0,0.0,0.077,"Yoshimura, Kojiro","Yoshimura, Kojiro",False,kojiro yoshimura,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_s.html,4,0.077,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
,21,,,6,14,,,2,,,,,,,4,0,4.0,19,,,,,"Hirosawa, Yu","Hirosawa, Yu",False,yu hirosawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.047058823529411764,,,,,,,"Hirosawa, Yu",2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,85.0,21.2,1.0,2.0,0.0,5.0,2.08,21.666666666666668,0.8307692307692307,0.2235294117647059,0.17647058823529413,7.892307692307692,1.6615384615384614,0.8307692307692307,False,True
,24,,,4,22,,,1,,,,,,,7,1,16.0,17,,,,,"Hoshi, Tomoya","Hoshi, Tomoya",False,tomoya hoshi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.07142857142857142,,,,,,,"Hoshi, Tomoya",0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,98.0,23.1,0.0,0.0,0.0,4.0,1.54,23.333333333333332,1.2428571428571429,0.17346938775510204,0.10204081632653061,6.557142857142858,2.7,0.38571428571428573,False,True
,1,,,1,2,,,0,,,,,,,1,0,0.0,0,,,,,"Iida, Ryuto","Iida, Ryuto",False,ryuto iida,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.2,,,,,,,"Iida, Ryuto",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,0.0,-0.2,0.0,9.0,0.0,False,False
,1,,,1,2,,,0,,,,,,,3,0,0.0,1,,,,,"*Ishihara, Yuki","Ishihara, Yuki",True,yuki ishihara,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.21428571428571427,,,,,,,"*Ishihara, Yuki",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,1.6666666666666667,0.07142857142857142,-0.14285714285714285,3.0,9.0,0.0,False,False
,11,,,3,8,,,0,,,,,,,8,0,3.0,5,,,,,"Kizawa, Naofumi","Kizawa, Naofumi",False,naofumi kizawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.18604651162790697,,,,,,,"Kizawa, Naofumi",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,9.2,2.0,1.0,0.0,3.0,2.79,9.666666666666666,1.6551724137931036,0.11627906976744186,-0.06976744186046512,4.655172413793104,7.448275862068966,0.0,False,False
,8,,,2,6,,,1,,,,,,,6,0,0.0,15,,,,,"Kozawa, Reiji","Kozawa, Reiji",False,reiji kozawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.11764705882352941,,,,,,,"Kozawa, Reiji",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,13.1,1.0,0.0,0.0,2.0,1.35,13.333333333333334,0.8999999999999999,0.29411764705882354,0.17647058823529413,10.125,4.05,0.6749999999999999,False,False
,11,,,1,5,,,0,,,,,,,5,0,6.0,15,,,,,"Liranzo, Jesus","Liranzo, Jesus",False,jesus liranzo,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.11627906976744186,,,,,,,"Liranzo, Jesus",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,10.1,1.0,0.0,0.0,0.0,0.0,10.333333333333334,0.9677419354838709,0.3488372093023256,0.23255813953488375,13.064516129032258,4.354838709677419,0.0,False,False
,15,,,4,9,,,1,,,,,,,3,0,2.0,20,,,,,"Maruyama, Shota","Maruyama, Shota",False,shota maruyama,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.05172413793103448,,,,,,,"Maruyama, Shota",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,15.1,0.0,0.0,0.0,4.0,2.35,15.333333333333334,0.7826086956521738,0.3448275862068966,0.2931034482758621,11.739130434782608,1.7608695652173911,0.5869565217391304,False,True
,2,,,1,3,,,0,,,,,,,2,0,1.0,7,,,,,"*Masui, Shohta","Masui, Shohta",True,shohta masui,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.08695652173913043,,,,,,,"*Masui, Shohta",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,6.0,0.0,0.0,0.0,1.0,1.5,6.0,0.8333333333333334,0.30434782608695654,0.2173913043478261,10.5,3.0,0.0,False,False
,10,,,16,47,,,4,,,,,,,16,0,1.0,52,,,,,"Matsumoto, Kengo","Matsumoto, Kengo",False,kengo matsumoto,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.07079646017699115,,,,,,,"Matsumoto, Kengo",5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.833,226.0,56.0,1.0,0.0,1.0,13.0,2.09,56.0,1.125,0.23008849557522124,0.1592920353982301,8.357142857142858,2.5714285714285716,0.6428571428571429,True,True
,7,,,28,37,,,5,,,,,,,16,1,0.0,27,,,,,"Ogawa, Yasuhiro","Ogawa, Yasuhiro",False,yasuhiro ogawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.0963855421686747,,,,,,,"Ogawa, Yasuhiro",1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,166.0,38.0,3.0,0.0,0.0,23.0,5.45,38.0,1.394736842105263,0.16265060240963855,0.06626506024096385,6.394736842105263,3.789473684210526,1.1842105263157894,True,False
,1,,,5,5,,,0,,,,,,,1,0,0.0,1,,,,,"Ohmichi, Haruki","Ohmichi, Haruki",False,haruki ohmichi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.08333333333333333,,,,,,,"Ohmichi, Haruki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2,0.0,1.0,0.0,3.0,16.2,1.6666666666666665,3.6000000000000005,0.08333333333333333,0.0,5.4,5.4,0.0,False,False
,5,,,5,6,,,1,,,,,,,1,0,2.0,1,,,,,"Ohnishi, Hiroki","Ohnishi, Hiroki",False,hiroki ohnishi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.05555555555555555,,,,,,,"Ohnishi, Hiroki",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,3.2,0.0,1.0,0.0,5.0,12.27,3.6666666666666665,1.9090909090909092,0.05555555555555555,0.0,2.4545454545454546,2.4545454545454546,2.4545454545454546,False,False
,9,,,23,53,,,7,,,,,,,10,1,0.0,43,,,,,"Okugawa, Yasunobu","Okugawa, Yasunobu",False,yasunobu okugawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.04329004329004329,,,,,,,"Okugawa, Yasunobu",2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.286,231.0,57.1,0.0,0.0,0.0,20.0,3.14,57.333333333333336,1.0988372093023255,0.18614718614718614,0.14285714285714285,6.75,1.569767441860465,1.0988372093023255,True,True
,1,,,0,0,,,0,,,,,,,1,0,0.0,0,,,,,"Osuna, Jose","Osuna, Jose",False,jose osuna,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.5,,,,,,,"Osuna, Jose",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.0,-0.5,0.0,13.5,0.0,False,False
,24,,,9,16,,,1,,,,,,,15,0,2.0,31,,,,,"*Quijada, Jose","Quijada, Jose",True,jose quijada,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.14423076923076922,,,,,,,"*Quijada, Jose",1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.25,104.0,22.2,3.0,0.0,0.0,7.0,2.78,22.666666666666668,1.3676470588235294,0.2980769230769231,0.15384615384615385,12.308823529411764,5.955882352941176,0.39705882352941174,False,False
,8,,,0,3,,,0,,,,,,,3,1,0.0,7,,,,,"Sakaguchi, Kousuke","Sakaguchi, Kousuke",False,kousuke sakaguchi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.10714285714285714,,,,,,,"Sakaguchi, Kousuke",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.1,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.8181818181818182,0.25,0.14285714285714285,8.590909090909092,3.681818181818182,0.0,False,False
,20,,,2,12,,,0,,,,,,,1,0,9.0,19,,,,,"Shimizu, Noboru","Shimizu, Noboru",False,noboru shimizu,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.014285714285714285,,,,,,,"Shimizu, Noboru",1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,70.0,18.2,0.0,0.0,0.0,2.0,0.96,18.666666666666668,0.6964285714285714,0.2714285714285714,0.2571428571428571,9.160714285714285,0.4821428571428571,0.0,False,True
,1,,,3,6,,,0,,,,,,,1,0,0.0,2,,,,,"Shimokawa, Shunsuke","Shimokawa, Shunsuke",False,shunsuke shimokawa,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.05263157894736842,,,,,,,"Shimokawa, Shunsuke",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.1,0.0,0.0,0.0,3.0,6.23,4.333333333333333,1.6153846153846154,0.10526315789473684,0.05263157894736842,4.153846153846154,2.076923076923077,0.0,False,False
,20,,,12,21,,,2,,,,,,,11,0,6.0,28,,,,,"*Shoji, Kota","Shoji, Kota",True,kota shoji,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.125,,,,,,,"*Shoji, Kota",3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,88.0,18.2,1.0,0.0,0.0,12.0,5.79,18.666666666666668,1.7142857142857142,0.3181818181818182,0.19318181818181818,13.5,5.303571428571428,0.9642857142857142,False,False
,10,,,7,17,,,2,,,,,,,6,1,2.0,10,,,,,"*Taguchi, Kazuto","Taguchi, Kazuto",True,kazuto taguchi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.10526315789473684,,,,,,,"*Taguchi, Kazuto",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,11.0,1.0,0.0,0.0,5.0,4.09,11.0,2.090909090909091,0.17543859649122806,0.07017543859649122,8.181818181818182,4.909090909090909,1.6363636363636365,False,False
,4,,,8,23,,,2,,,,,,,7,1,0.0,20,,,,,"*Takahashi, Keiji","Takahashi, Keiji",True,keiji takahashi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.07291666666666667,,,,,,,"*Takahashi, Keiji",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.333,96.0,22.2,1.0,0.0,0.0,8.0,3.18,22.666666666666668,1.3235294117647058,0.20833333333333334,0.13541666666666669,7.941176470588235,2.7794117647058822,0.7941176470588235,False,False
,10,,,20,52,,,7,,,,,,,13,0,0.0,52,,,,,"Takanashi, Hirotoshi","Takanashi, Hirotoshi",False,hirotoshi takanashi,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.05371900826446281,,,,,,,"Takanashi, Hirotoshi",5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.714,242.0,59.1,2.0,0.0,0.0,18.0,2.73,59.333333333333336,1.095505617977528,0.21487603305785125,0.16115702479338845,7.8876404494382015,1.9719101123595504,1.0617977528089888,True,True
,2,,,10,17,,,1,,,,,,,5,0,0.0,7,,,,,"Walters, Nash","Walters, Nash",False,nash walters,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.10638297872340426,,,,,,,"Walters, Nash",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.1,1.0,1.0,0.0,10.0,10.8,8.333333333333334,2.6399999999999997,0.14893617021276595,0.042553191489361694,7.56,5.3999999999999995,1.0799999999999998,False,False
,11,,,20,60,,,6,,,,,,,12,0,0.0,64,,,,,"*Yamano, Taichi","Yamano, Taichi",True,taichi yamano,NPB,CL,s,Tokyo Yakult Swallows,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_s.html,4,,,0.041666666666666664,,,,,,,"*Yamano, Taichi",7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.778,288.0,71.1,5.0,0.0,0.0,19.0,2.4,71.33333333333333,1.0093457943925235,0.2222222222222222,0.18055555555555555,8.074766355140188,1.5140186915887852,0.7570093457943926,True,True
